,mass,age,temperature,luminosity,radius,gravity,mko_y,mko_j,mko_h,mko_k,mko_lp,mko_mp,w1,w2,w3,w4,irac_ch1,irac_ch2
7,0.041,0.00522334507,2874.90964769,-1.97361757,0.41625617,3.81247691,8.2809912,7.64691463,7.13090698,6.77534334,6.30965212,6.30705414,6.54931132,6.28715963,6.07139854,5.93279873,6.42329611,6.28077771
8,0.041,0.00661474064,2866.44780507,-2.12677071,0.35103166,3.96050682,8.66573685,8.02791278,7.5099482,7.15399083,6.68550721,6.69122646,6.92889828,6.66882539,6.45049525,6.3151838,6.80048307,6.66188975
9,0.041,0.0083767764,2849.84147335,-2.26259346,0.3037307,4.08622236,9.00610101,8.36129763,7.84302096,7.48538044,7.0117147,7.02727865,7.26058473,7.00195126,6.77899238,6.6472808,7.12879302,6.99429169
10,0.041,0.0106081836,2827.8596786,-2.38092175,0.26918702,4.19109033,9.3021782,8.6481285,8.13052974,7.77031719,7.28993131,7.31647269,7.5454784,7.28788317,7.05889112,6.93088698,7.40963308,7.27938412
11,0.041,0.0134339933,2804.23188331,-2.48729967,0.24218545,4.2829025,9.56839512,8.90390586,8.38719564,8.02439396,7.53685364,7.57553806,7.79969207,7.54336294,7.30771379,7.18351976,7.65943442,7.53392269
12,0.041,0.0170125428,2779.81991762,-2.58554269,0.22009957,4.36596062,9.81437353,9.13835972,8.62264848,8.25754846,7.76267434,7.81518585,8.03342274,7.77894776,7.53606379,7.41602444,7.88839436,7.76843263
13,0.041,0.0215443469,2742.72818945,-2.68573012,0.2014646,4.44280251,10.06552631,9.37169701,8.85880515,8.48959596,7.98315639,8.0558626,8.26560835,8.01373546,7.75918232,7.64454494,8.11350572,8.00162281
14,0.041,0.0272833338,2706.60013725,-2.78023345,0.1855503,4.5142749,10.30446409,9.59090428,9.0800447,8.70802366,8.18986859,8.28638655,8.48462783,8.23738279,7.97014711,7.8612808,8.3249887,8.22342275
15,0.041,0.0345510729,2658.39790852,-2.87860774,0.17174583,4.58142738,10.55568642,9.81481922,9.30697783,8.93055291,8.39599932,8.52400416,8.70707061,8.46616066,8.18088232,8.07901178,8.53733891,8.44971862
16,0.041,0.0437547938,2603.59597677,-2.97773103,0.15973882,4.6443794,10.81437576,10.03899099,9.53298755,9.1522712,8.59777693,8.76738379,8.9281739,8.69752445,8.38890769,8.2960822,8.74630285,8.67785246
17,0.041,0.0554102033,2539.31430249,-3.08012386,0.14925566,4.703339,11.09171534,10.26994469,9.76311629,9.37912415,8.79868937,9.03115459,9.153044,8.94121012,8.59923012,8.52052954,8.95581151,8.91697225
18,0.041,0.0701703829,2467.08377265,-3.18569113,0.14002875,4.75876543,11.38576405,10.50718173,9.99684521,9.6113536,8.99865964,9.3137854,9.38038013,9.19636495,8.81077481,8.74988884,9.16532952,9.16640611
19,0.041,0.0888623816,2385.34181752,-3.2963879,0.13186562,4.81093729,11.70796126,10.7577927,10.23836228,9.85608597,9.20066551,9.62161478,9.61291991,9.46781923,9.02456006,8.98281668,9.3778542,9.43056374
20,0.041,0.112533558,2289.0528936,-3.41580343,0.12480197,4.8587574,12.07755876,11.03197546,10.49525421,10.12364154,9.40794708,9.95252712,9.85270013,9.75338176,9.23480021,9.20741362,9.5967956,9.70771395
21,0.041,0.142510267,2178.70152489,-3.54480987,0.11874993,4.90193332,12.49511857,11.33140682,10.76948251,10.41968675,9.62456912,10.2767973,10.10628621,10.03601307,9.4340681,9.41085608,9.83058329,9.98320111
22,0.041,0.180472177,2070.5497887,-3.67190601,0.11358184,4.94058133,12.91140655,11.63229626,11.0408024,10.7282204,9.84934943,10.56115473,10.38595006,10.29245303,9.6178769,9.58618271,10.0894315,10.23472256
23,0.041,0.228546386,1953.94500062,-3.80700884,0.10916855,4.97500465,13.33871229,11.94997946,11.33094123,11.0748226,10.11068381,10.82818743,10.73575434,10.54459712,9.80058572,9.747269,10.41094459,10.4838963
24,0.041,0.289426612,1835.73857146,-3.94622972,0.10536152,5.00583427,13.73295372,12.27436872,11.63956268,11.46686314,10.43131412,11.05237609,11.18657514,10.77497858,9.97720263,9.89000259,10.82283831,10.71581203
25,0.041,0.366524124,1716.83467334,-4.08960619,0.10213442,5.03285486,14.06177427,12.58888998,11.97917707,11.9173344,10.80965092,11.25207084,11.71576261,10.99568563,10.15191869,10.02989708,11.30946172,10.94283239
26,0.041,0.464158883,1605.17849255,-4.23024242,0.09937097,5.05667913,14.32446333,12.88126191,12.34661234,12.40370506,11.20913697,11.43035967,12.24076685,11.20785692,10.3207852,10.16759333,11.8082146,11.16506969
27,0.041,0.587801607,1498.73613445,-4.37069876,0.0969669,5.07795185,14.53977759,13.14724115,12.7598318,12.89810411,11.61644735,11.581633,12.72339637,11.40605915,10.48647158,10.31235623,12.29583743,11.37645815
28,0.041,0.744380301,1410.07287388,-4.49603743,0.0948255,5.09734851,14.77995655,13.38731644,13.16211172,13.3105062,11.96981706,11.69935824,13.11818008,11.56979543,10.63998223,10.45985896,12.70711897,11.55048339
29,0.041,0.942668455,1304.22607318,-4.64891615,0.09295366,5.11466562,14.96967219,13.65647081,13.70078889,13.7971663,12.36543368,11.81973309,13.57032786,11.75940861,10.8364411,10.64662562,13.15789136,11.74871311
30,0.041,1.19377664,1226.96430342,-4.77073997,0.09128564,5.13039349,15.16106266,13.89569944,14.14949288,14.18245864,12.66541301,11.93311287,13.93006927,11.92479582,11.01926093,10.80834291,13.49634209,11.91696486
31,0.041,1.51177507,1125.27250452,-4.93528592,0.08979901,5.14465511,15.47479949,14.25052825,14.67214494,14.67360697,12.98695929,12.08371162,14.33217161,12.13206318,11.25763391,10.98734494,13.85486463,12.12452787
32,0.041,1.91448198,1044.2760756,-5.07715203,0.08855683,5.15675394,15.7775747,14.59095318,15.11428298,15.12327917,13.25989778,12.23241569,14.68750384,12.32344087,11.4823655,11.14054461,14.16027801,12.3154019
33,0.041,2.42446202,970.76549952,-5.21509816,0.08742773,5.16789971,16.11086925,14.9488779,15.53285931,15.58860788,13.51563974,12.39243813,15.02709226,12.51889253,11.71191335,11.28346013,14.44593587,12.50966029
34,0.041,3.07029063,893.89893627,-5.36848999,0.0864181,5.17798865,16.50929352,15.35999236,15.99111883,16.12693883,13.78958358,12.57683828,15.37927297,12.73188651,11.9618068,11.4297191,14.74738401,12.72341211
35,0.041,3.88815518,830.120864,-5.50590905,0.08554342,5.1868249,16.91030368,15.75618178,16.42079449,16.63528931,14.03447046,12.75286903,15.70218617,12.93054944,12.18600727,11.56143737,15.0179027,12.92169282
36,0.041,4.92388263,776.67701956,-5.62941511,0.08476758,5.19473852,17.28283823,16.12237507,16.81749535,17.10971392,14.26165643,12.92015152,15.99711698,13.11328612,12.38273572,11.67912194,15.26675145,13.10531104
37,0.041,6.23550734,729.81844349,-5.74485899,0.08405551,5.20206571,17.64754191,16.47482557,17.20374256,17.56895212,14.47527921,13.06949854,16.28068925,13.28110729,12.56441956,11.79060238,15.50653715,13.27370436
38,0.041,7.89652287,688.69965247,-5.85237019,0.0834013,5.20885249,17.99670017,16.81465807,17.57740215,18.01241183,14.68141164,13.23646174,16.55038075,13.44775156,12.73068956,11.89324072,15.738293,13.44102362
39,0.041,10.0,653.7405345,-5.94944545,0.08277491,5.21540064,18.33017983,17.14271475,17.93938434,18.45816447,14.88443066,13.37381202,16.81203916,13.60504775,12.88997682,11.99199597,15.9647093,13.59828818
0,0.069,0.001,3035.18444114,-1.37284941,0.74582182,3.53199392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.069,0.00126638017,3034.76790847,-1.38357018,0.73686706,3.5424855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.069,0.00160371874,3034.32274713,-1.39638217,0.72627596,3.55506021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.069,0.00203091762,3033.81321683,-1.4165246,0.7098875,3.5748844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.069,0.00257191381,3033.19268535,-1.45481214,0.67953388,3.61284136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.069,0.00325702066,3034.24049393,-1.55238259,0.60692044,3.71099982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.069,0.00412462638,3037.86838938,-1.69351609,0.51466599,3.85421356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.069,0.00522334507,3042.01116803,-1.80882126,0.44946044,3.97188063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.069,0.00661474064,3035.83759768,-1.91444648,0.39961345,4.07398446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.069,0.0083767764,3026.41344876,-2.01129762,0.35968801,4.1654145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.069,0.0106081836,3018.28522411,-2.10048485,0.32632921,4.24995397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.069,0.0134339933,3009.99668166,-2.18518714,0.29764966,4.32985351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.069,0.0170125428,3001.87273493,-2.26629868,0.27258122,4.4062744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.069,0.0215443469,2992.45815113,-2.34549223,0.25039147,4.48002694,9.23200946,8.61991787,8.06549936,7.74857,7.32212359,7.35399032,7.55480073,7.32490719,7.13219203,7.01271972,7.43210857,7.31675799
14,0.069,0.0272833338,2974.5251546,-2.42780826,0.23050183,4.55191604,9.43818544,8.81858147,8.26471004,7.94633136,7.51436566,7.55441253,7.75169657,7.52281353,7.32568528,7.20861289,7.62622161,7.51406204
15,0.069,0.0345510729,2955.0871316,-2.50857597,0.2128135,4.62126802,9.64013602,9.01231154,8.45914349,8.13924262,7.70135424,7.75027668,7.94376948,7.71593953,7.51402547,7.39945339,7.81526193,7.70653001
16,0.069,0.0437547938,2938.73784413,-2.58567464,0.19690579,4.68874817,9.83343766,9.19795725,8.6448473,8.32425375,7.88139433,7.93936017,8.12848433,7.90226176,7.69614874,7.58410016,7.99717329,7.89219114
17,0.069,0.0554102033,2910.87327022,-2.66843776,0.18245538,4.75495245,10.03996227,9.39273849,8.84106033,8.51803632,8.06662816,8.13600954,8.32074925,8.0954047,7.88236605,7.77306613,8.18525228,8.08444421
18,0.069,0.0701703829,2880.17186551,-2.75112735,0.16944443,4.81920982,10.24704751,9.58568913,9.03505802,8.70995382,8.24906494,8.33257005,8.51139109,8.28778413,8.0666636,7.96045341,8.37097862,8.27568757
19,0.069,0.0888623816,2845.20167282,-2.83502264,0.15764719,4.8818909,10.45871915,9.7794263,9.22932909,8.9025925,8.43070188,8.53272384,8.70303213,8.48268339,8.25156106,8.14904246,8.55656257,8.46904737
20,0.069,0.112533558,2802.06701707,-2.92231519,0.14699645,4.94264965,10.68143035,9.97814355,9.42868997,9.10021445,8.61399768,8.74095754,8.89916028,8.68365673,8.43904368,8.34109141,8.74480726,8.66800749
21,0.069,0.142510267,2750.58420269,-3.01286078,0.13745216,5.0009602,10.91390744,10.18079969,9.6333373,9.30259038,8.79849804,8.95735421,9.099588,8.89048947,8.62841987,8.53557323,8.93531921,8.87242619
22,0.069,0.180472177,2692.14157527,-3.10553568,0.12896185,5.05634283,11.16300344,10.38884665,9.84000395,9.50902153,8.98177133,9.18589677,9.30207825,9.10461437,8.81883251,8.73415,9.12549435,9.08320122
23,0.069,0.228546386,2621.72795696,-3.20361045,0.1214623,5.10838194,11.43658326,10.60857569,10.05523655,9.72434847,9.16736709,9.43383293,9.51168725,9.33221691,9.01350606,8.94184789,9.31950965,9.30606684
24,0.069,0.289426612,2542.63946625,-3.30526976,0.11487297,5.1568288,11.73147058,10.83687843,10.2754313,9.9464563,9.35240111,9.70128732,9.72442822,9.5722425,9.21015904,9.15708706,9.51400092,9.53997418
25,0.069,0.366524124,2456.39389224,-3.40961185,0.10915183,5.20120313,12.04619595,11.07121836,10.49698524,10.17480788,9.53448686,9.98930866,9.93633541,9.82198747,9.40430823,9.37062819,9.70602905,9.78256494
26,0.069,0.464158883,2358.88728462,-3.52001201,0.10423398,5.24124639,12.39690035,11.32304629,10.72917147,10.42206393,9.71898936,10.29066025,10.15261498,10.07859433,9.59224601,9.57182694,9.90204947,10.03131932
27,0.069,0.587801607,2256.94073682,-3.63200825,0.10008657,5.27651235,12.76665696,11.58273519,10.96380035,10.6794074,9.90219365,10.57331531,10.36842414,10.32154513,9.76267674,9.74681168,10.09981017,10.26738928
28,0.069,0.744380301,2158.33153727,-3.74082235,0.09655671,5.30769976,13.12545478,11.83912499,11.19474727,10.94257618,10.08919418,10.81327604,10.59797834,10.53603494,9.91534035,9.89385449,10.3126538,10.47772187
29,0.069,0.942668455,2058.55878303,-3.85084263,0.09351403,5.3355106,13.47912652,12.09900803,11.42973788,11.22096667,10.29373345,11.02774372,10.86507151,10.73594483,10.0605333,10.02508473,10.55997411,10.67527353
30,0.069,1.19377664,1956.21365736,-3.96383571,0.09092514,5.35989632,13.81791687,12.3623948,11.67482042,11.52225445,10.52958024,11.22048702,11.19005266,10.92570303,10.20228146,10.14477398,10.85889258,10.86480968
31,0.069,1.51177507,1854.53561785,-4.07797787,0.08870751,5.38134299,14.11533352,12.62060668,11.93438728,11.85527039,10.809834,11.38905649,11.58662463,11.10353711,10.34113627,10.25685255,11.22211877,11.04540463
32,0.069,1.91448198,1757.48259358,-4.19005411,0.08682051,5.4000188,14.34417648,12.85669087,12.20799705,12.20922859,11.11040311,11.53897592,12.00542982,11.27157408,10.47710265,10.36810586,11.60869893,11.21854922
33,0.069,2.42446202,1667.25537811,-4.29835836,0.08516161,5.41677566,14.53322251,13.07651989,12.49112387,12.57626666,11.41491501,11.67335564,12.41129571,11.43159178,10.60713869,10.47554633,11.99169855,11.38558599
34,0.069,3.07029063,1581.43353121,-4.40523987,0.08369611,5.43185278,14.68887815,13.27278151,12.79907173,12.94317128,11.71437298,11.78492513,12.77984346,11.57886025,10.7356978,10.58856787,12.35389517,11.54126457
35,0.069,3.88815518,1502.88004159,-4.50770434,0.08236166,5.44581313,14.83513458,13.44945001,13.11642342,13.28727632,11.99593763,11.87682178,13.10944348,11.71132975,10.86021575,10.70437552,12.6860579,11.68188136
36,0.069,4.92388263,1428.78850456,-4.60902087,0.08109274,5.45929936,14.98390828,13.62969654,13.46576913,13.62932659,12.27338126,11.96330987,13.43007147,11.84391868,10.99505244,10.83252187,13.00746214,11.82090469
37,0.069,6.23550734,1343.46209838,-4.72884463,0.07990141,5.47215445,15.15845007,13.83619151,13.87386713,14.00309735,12.5568965,12.05500073,13.76520815,11.99069226,11.15437997,10.97696447,13.33050277,11.9719876
38,0.069,7.89652287,1264.28939937,-4.84590581,0.07884502,5.48371478,15.35818388,14.05698694,14.27488242,14.36669006,12.81438519,12.15493039,14.08035514,12.1396782,11.32139505,11.11583137,13.62175597,12.12268531
39,0.069,10.0,1203.62918292,-4.94286633,0.07780478,5.49525077,15.53753977,14.25933586,14.59503848,14.67799565,13.01134181,12.25025168,14.32741805,12.27030242,11.47158413,11.2306027,13.84237697,12.25320126
0,0.027,0.001,2755.60303864,-2.0523075,0.41384905,3.63609711,8.47407443,7.80669905,7.31702434,6.92368945,6.41518292,6.40827517,6.6695277,6.38919686,6.14400203,5.99874085,6.5346088,6.38287418
1,0.027,0.00126638017,2748.82084181,-2.11992105,0.38473441,3.69945646,8.64344395,7.97322551,7.48315406,7.08908807,6.57864332,6.57624049,6.83591072,6.55593106,6.30878562,6.16512706,6.69920392,6.54923655
2,0.027,0.00160371874,2742.530111,-2.17720138,0.36185021,3.75272243,8.7867306,8.11376209,7.62339419,7.22871662,6.71649485,6.7183533,6.97646695,6.69686776,6.44788753,6.305709,6.83810932,6.68982362
3,0.027,0.00203091762,2738.08799321,-2.2141616,0.34790026,3.78686937,8.87923249,8.20427807,7.71375858,7.31866,6.80518541,6.81003732,7.06704272,6.78772078,6.53743136,6.39627236,6.92753648,6.78043173
4,0.027,0.00257191381,2735.78709213,-2.23243385,0.34123076,3.803682,8.92495614,8.24895867,7.75837494,7.36306348,6.84894076,6.85534666,7.1117708,6.83259755,6.58162467,6.44099023,6.97167254,6.8251816
5,0.027,0.00325702066,2734.44864935,-2.24251085,0.33762177,3.81291713,8.95018971,8.2735868,7.78297782,7.38753578,6.87303382,6.88032138,7.13641981,6.8573266,6.60595588,6.4656159,6.99598339,6.84983858
6,0.027,0.00412462638,2733.02621761,-2.25318913,0.33384102,3.8226992,8.97692335,8.29967086,7.80903409,7.41345863,6.89855494,6.90679279,7.16253572,6.88353297,6.63173726,6.49171478,7.02173765,6.87596741
7,0.027,0.00522334507,2730.84391505,-2.26917213,0.32827713,3.83729738,9.01691611,8.33866174,7.84798992,7.45221031,6.93668987,6.94638353,7.20158023,6.92271731,6.6702669,6.53072883,7.06022941,6.91503302
8,0.027,0.00661474064,2726.79897318,-2.29683933,0.31893175,3.8623831,9.08610904,8.40599823,7.91530565,7.51912546,7.00245362,7.01477376,7.26899715,6.99037363,6.7367055,6.59803043,7.1266426,6.98247498
9,0.027,0.0083767764,2715.37700508,-2.3580889,0.29972286,3.91633847,9.2392617,8.55406841,8.06374218,7.6660885,7.14605599,7.16480796,7.41687963,7.13861182,6.88151544,6.74484772,7.27193155,7.13018315
10,0.027,0.0106081836,2681.84717555,-2.51207028,0.25735241,4.0487247,9.62463196,8.92350706,8.43471891,8.03307192,7.50299477,7.54204417,7.78646597,7.51014283,7.24220524,7.11186731,7.63387911,7.5000777
11,0.027,0.0134339933,2621.09803799,-2.68198424,0.2215515,4.17883101,10.05258201,9.32012717,8.83633831,8.42689267,7.87718821,7.95465142,8.18260607,7.91198893,7.62153832,7.50249139,8.01675157,7.89892882
12,0.027,0.0170125428,2560.48613736,-2.82408265,0.19712029,4.28031663,10.41657819,9.64822259,9.16773446,8.75175959,8.1809925,8.30504205,8.50925507,8.24893567,7.93244909,7.82554666,8.32932539,8.23232244
13,0.027,0.0215443469,2490.34475331,-2.95698905,0.17881565,4.36496913,10.76298095,9.94993945,9.47288892,9.04944253,8.45255614,8.6390764,8.8077709,8.56367426,8.21203805,8.12031547,8.6110428,8.54263276
14,0.027,0.0272833338,2414.12657181,-3.08394533,0.16441317,4.43790697,11.10644166,10.23775973,9.7594669,9.33139668,8.7020699,8.97216623,9.08748295,8.87186601,8.47323811,8.40184665,8.87145706,8.84471354
15,0.027,0.0345510729,2329.02373379,-3.21064545,0.15267032,4.50227103,11.46666108,10.52763386,10.04250117,9.61373889,8.94141998,9.3296263,9.36031468,9.18922131,8.72537793,8.67598175,9.12243881,9.15396073
16,0.027,0.0437547938,2226.63211791,-3.34614036,0.14291013,4.55965409,11.87371049,10.83761595,10.33735442,9.91657474,9.18174958,9.70008781,9.63544399,9.5137107,8.96650051,8.93215246,9.37554443,9.46974831
17,0.027,0.0554102033,2116.00566229,-3.48500771,0.13486235,4.6099983,12.31734692,11.16327435,10.63748585,10.23655183,9.42177367,10.05618263,9.91457037,9.82647332,9.18927336,9.15959361,9.63368181,9.77511883
18,0.027,0.0701703829,2003.44722222,-3.62392052,0.12820568,4.65396533,12.76673646,11.4924184,10.93696457,10.57442209,9.67222377,10.37384593,10.2272385,10.11449349,9.39534071,9.3559507,9.92290712,10.05753555
19,0.027,0.0888623816,1884.67690911,-3.76789395,0.12274557,4.69176752,13.21148776,11.82770448,11.24852864,10.95250748,9.96418755,10.65792065,10.62326078,10.38627406,9.5943378,9.5280344,10.28579305,10.32662317
20,0.027,0.112533558,1775.4376928,-3.90523204,0.11808768,4.72537034,13.59306047,12.14976265,11.55688757,11.34507593,10.28900227,10.87997108,11.07708433,10.61693333,9.77393629,9.67360823,10.70069723,10.55950504
21,0.027,0.142510267,1651.21515212,-4.06054811,0.11416909,4.7546812,13.95237729,12.4936108,11.92722718,11.85066623,10.70880314,11.0972961,11.66161722,10.85953557,9.96224545,9.82044919,11.23913564,10.81018136
22,0.027,0.180472177,1543.86680179,-4.20237613,0.11092552,4.77971619,14.21412811,12.78793692,12.30567026,12.35343153,11.11878331,11.27537869,12.18608723,11.0742948,10.13180174,9.95830686,11.74505318,11.0366168
23,0.027,0.228546386,1447.50819049,-4.33663672,0.10811055,4.80204297,14.44150801,13.05191905,12.70865349,12.83055368,11.51969198,11.42408622,12.64376886,11.26703004,10.28937666,10.09660459,12.22045002,11.24332815
24,0.027,0.289426612,1349.51439112,-4.47871314,0.1056156,4.82232252,14.66147059,13.31777527,13.18340969,13.30106229,11.92563711,11.55293706,13.09003431,11.45143537,10.4597237,10.26063892,12.68952643,11.44033873
25,0.027,0.366524124,1262.71807277,-4.61221376,0.10344455,4.84036347,14.85172639,13.5694267,13.66244027,13.71701865,12.28666657,11.66649078,13.4913639,11.6209094,10.63106318,10.4297985,13.09925533,11.61827704
26,0.027,0.464158883,1184.36183127,-4.74029912,0.1014664,4.85713396,15.06946232,13.83200505,14.12500627,14.10841619,12.596631,11.78701143,13.8605602,11.79307104,10.82033824,10.5975233,13.44707018,11.79316007
27,0.027,0.587801607,1085.24260048,-4.9066196,0.09978654,4.87163463,15.38045405,14.20075245,14.6702016,14.59183575,12.94446092,11.9404369,14.29222497,12.00583096,11.06237062,10.78681491,13.8338598,12.00662319
28,0.027,0.744380301,1007.77540035,-5.04809809,0.09832332,4.88446498,15.68554577,14.54827201,15.11329242,15.04195739,13.22676995,12.09465685,14.66706108,12.20358996,11.29562333,10.94464732,14.15171643,12.20368129
29,0.027,0.942668455,938.47246991,-5.18336536,0.09702935,4.89597207,16.00224208,14.9028073,15.52100737,15.4868924,13.48613687,12.25147248,15.00875162,12.39738277,11.52417987,11.08751911,14.43990227,12.39656875
30,0.027,1.19377664,874.45499006,-5.31664059,0.0958612,4.90649244,16.33686959,15.25624395,15.91615569,15.94750375,13.72924166,12.41299798,15.31777424,12.58438254,11.7462143,11.21876738,14.70491275,12.58449335
31,0.027,1.51177507,809.90784005,-5.45959365,0.09478829,4.91626868,16.74514209,15.67406043,16.36642658,16.47794969,13.99408389,12.59718244,15.66861212,12.79670257,11.98941396,11.3602186,14.99577555,12.79627362
32,0.027,1.91448198,746.9964184,-5.60882105,0.09383764,4.9250238,17.18329422,16.11009665,16.84563497,17.04955738,14.27124367,12.79063464,16.03498427,13.01793397,12.23054827,11.50168521,15.30218603,13.01821529
33,0.027,2.42446202,692.39968612,-5.74841673,0.09300424,4.93277248,17.62443873,16.53934167,17.31952064,17.60381805,14.53504101,12.99305391,16.38483101,13.22777889,12.45017215,11.63204363,15.59824178,13.22926144
34,0.027,3.07029063,648.9802131,-5.86817565,0.09223127,4.94002159,18.02476021,16.93162031,17.75506814,18.1301285,14.78296093,13.15966686,16.70923639,13.41617012,12.64923253,11.75248755,15.87590657,13.41898956
35,0.027,3.88815518,604.5533201,-5.99823435,0.09150508,4.94688756,18.4728708,17.37859938,18.25729116,18.74506198,15.06602453,13.34501363,17.08549452,13.6247565,12.86729269,11.88390949,16.20023317,13.62660321
36,0.027,4.92388263,561.56372827,-6.13269132,0.09083846,4.95323848,18.96231037,17.87915953,18.81024186,19.45549868,15.38580437,13.55845373,17.50400354,13.85583647,13.1086423,12.02502877,16.56406638,13.85701384
